ID,Food Name,Category,Match Type,Requires Custom Manual Match,Confidence Score,Current Verified Image URL,Attribution,Google Images Search Link,Excel HYPERLINK Formula
"zucchini_var_1708","European Heirloom Zucchini (Artisanal)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1590779033100-9f60a05a013d?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Zucchini & Garden Squash","https://www.google.com/search?q=European%20Heirloom%20Zucchini%20(Artisanal)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=European%20Heirloom%20Zucchini%20(Artisanal)%20food&tbm=isch"", ""View Image"")"
"zucchini_var_1709","Farm-Fresh Premium Zucchini (A-Grade)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1590779033100-9f60a05a013d?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Zucchini & Garden Squash","https://www.google.com/search?q=Farm-Fresh%20Premium%20Zucchini%20(A-Grade)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Farm-Fresh%20Premium%20Zucchini%20(A-Grade)%20food&tbm=isch"", ""View Image"")"
"zucchini_var_1710","Wild-Harvested Zucchini (Pure)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1590779033100-9f60a05a013d?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Zucchini & Garden Squash","https://www.google.com/search?q=Wild-Harvested%20Zucchini%20(Pure)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Wild-Harvested%20Zucchini%20(Pure)%20food&tbm=isch"", ""View Image"")"
"asparagus_var_1711","Fresh Organic Asparagus","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1515471209610-e3f15d785718?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Asparagus Spears","https://www.google.com/search?q=Fresh%20Organic%20Asparagus%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Fresh%20Organic%20Asparagus%20food&tbm=isch"", ""View Image"")"
"asparagus_var_1712","Sun-Dried Asparagus (Dried)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1515471209610-e3f15d785718?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Asparagus Spears","https://www.google.com/search?q=Sun-Dried%20Asparagus%20(Dried)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Sun-Dried%20Asparagus%20(Dried)%20food&tbm=isch"", ""View Image"")"
"asparagus_var_1713","Himalayan Grade Asparagus (Special)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1515471209610-e3f15d785718?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Asparagus Spears","https://www.google.com/search?q=Himalayan%20Grade%20Asparagus%20(Special)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Himalayan%20Grade%20Asparagus%20(Special)%20food&tbm=isch"", ""View Image"")"
"asparagus_var_1714","South Indian Asparagus (Traditional)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1515471209610-e3f15d785718?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Asparagus Spears","https://www.google.com/search?q=South%20Indian%20Asparagus%20(Traditional)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=South%20Indian%20Asparagus%20(Traditional)%20food&tbm=isch"", ""View Image"")"
"asparagus_var_1715","North Indian Style Asparagus (Spiced)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1515471209610-e3f15d785718?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Asparagus Spears","https://www.google.com/search?q=North%20Indian%20Style%20Asparagus%20(Spiced)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=North%20Indian%20Style%20Asparagus%20(Spiced)%20food&tbm=isch"", ""View Image"")"
"asparagus_var_1716","Mediterranean Classic Asparagus (Imported)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1515471209610-e3f15d785718?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Asparagus Spears","https://www.google.com/search?q=Mediterranean%20Classic%20Asparagus%20(Imported)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Mediterranean%20Classic%20Asparagus%20(Imported)%20food&tbm=isch"", ""View Image"")"
"asparagus_var_1717","Asian Specialty Asparagus (Select)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1515471209610-e3f15d785718?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Asparagus Spears","https://www.google.com/search?q=Asian%20Specialty%20Asparagus%20(Select)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Asian%20Specialty%20Asparagus%20(Select)%20food&tbm=isch"", ""View Image"")"
"asparagus_var_1718","European Heirloom Asparagus (Artisanal)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1515471209610-e3f15d785718?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Asparagus Spears","https://www.google.com/search?q=European%20Heirloom%20Asparagus%20(Artisanal)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=European%20Heirloom%20Asparagus%20(Artisanal)%20food&tbm=isch"", ""View Image"")"
"asparagus_var_1719","Farm-Fresh Premium Asparagus (A-Grade)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1515471209610-e3f15d785718?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Asparagus Spears","https://www.google.com/search?q=Farm-Fresh%20Premium%20Asparagus%20(A-Grade)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Farm-Fresh%20Premium%20Asparagus%20(A-Grade)%20food&tbm=isch"", ""View Image"")"
"asparagus_var_1720","Wild-Harvested Asparagus (Pure)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1515471209610-e3f15d785718?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Green Asparagus Spears","https://www.google.com/search?q=Wild-Harvested%20Asparagus%20(Pure)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Wild-Harvested%20Asparagus%20(Pure)%20food&tbm=isch"", ""View Image"")"
"artichoke","Artichoke","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1518977822534-7049a61ee0c2?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Whole Globe Artichoke","https://www.google.com/search?q=Artichoke%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Artichoke%20food&tbm=isch"", ""View Image"")"
"artichoke_var_1721","Fresh Organic Artichoke","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1518977822534-7049a61ee0c2?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Whole Globe Artichoke","https://www.google.com/search?q=Fresh%20Organic%20Artichoke%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Fresh%20Organic%20Artichoke%20food&tbm=isch"", ""View Image"")"
"artichoke_var_1722","Sun-Dried Artichoke (Dried)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1518977822534-7049a61ee0c2?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Whole Globe Artichoke","https://www.google.com/search?q=Sun-Dried%20Artichoke%20(Dried)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Sun-Dried%20Artichoke%20(Dried)%20food&tbm=isch"", ""View Image"")"
"artichoke_var_1723","Himalayan Grade Artichoke (Special)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1518977822534-7049a61ee0c2?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Whole Globe Artichoke","https://www.google.com/search?q=Himalayan%20Grade%20Artichoke%20(Special)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Himalayan%20Grade%20Artichoke%20(Special)%20food&tbm=isch"", ""View Image"")"
"artichoke_var_1724","South Indian Artichoke (Traditional)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1518977822534-7049a61ee0c2?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Whole Globe Artichoke","https://www.google.com/search?q=South%20Indian%20Artichoke%20(Traditional)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=South%20Indian%20Artichoke%20(Traditional)%20food&tbm=isch"", ""View Image"")"
"artichoke_var_1725","North Indian Style Artichoke (Spiced)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1518977822534-7049a61ee0c2?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Whole Globe Artichoke","https://www.google.com/search?q=North%20Indian%20Style%20Artichoke%20(Spiced)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=North%20Indian%20Style%20Artichoke%20(Spiced)%20food&tbm=isch"", ""View Image"")"
"artichoke_var_1726","Mediterranean Classic Artichoke (Imported)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1518977822534-7049a61ee0c2?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Whole Globe Artichoke","https://www.google.com/search?q=Mediterranean%20Classic%20Artichoke%20(Imported)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Mediterranean%20Classic%20Artichoke%20(Imported)%20food&tbm=isch"", ""View Image"")"
"artichoke_var_1727","Asian Specialty Artichoke (Select)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1518977822534-7049a61ee0c2?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Whole Globe Artichoke","https://www.google.com/search?q=Asian%20Specialty%20Artichoke%20(Select)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Asian%20Specialty%20Artichoke%20(Select)%20food&tbm=isch"", ""View Image"")"
"artichoke_var_1728","European Heirloom Artichoke (Artisanal)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1518977822534-7049a61ee0c2?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Whole Globe Artichoke","https://www.google.com/search?q=European%20Heirloom%20Artichoke%20(Artisanal)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=European%20Heirloom%20Artichoke%20(Artisanal)%20food&tbm=isch"", ""View Image"")"
"artichoke_var_1729","Farm-Fresh Premium Artichoke (A-Grade)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1518977822534-7049a61ee0c2?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Whole Globe Artichoke","https://www.google.com/search?q=Farm-Fresh%20Premium%20Artichoke%20(A-Grade)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Farm-Fresh%20Premium%20Artichoke%20(A-Grade)%20food&tbm=isch"", ""View Image"")"
"artichoke_var_1730","Wild-Harvested Artichoke (Pure)","vegetables","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1518977822534-7049a61ee0c2?auto=format&fit=crop&w=800&q=80","Unsplash / Fresh Whole Globe Artichoke","https://www.google.com/search?q=Wild-Harvested%20Artichoke%20(Pure)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Wild-Harvested%20Artichoke%20(Pure)%20food&tbm=isch"", ""View Image"")"
"basmati_rice__aromatic__var_1731","Fresh Organic Basmati Rice (Aromatic)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Long-Grain Aged Basmati Rice","https://www.google.com/search?q=Fresh%20Organic%20Basmati%20Rice%20(Aromatic)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Fresh%20Organic%20Basmati%20Rice%20(Aromatic)%20food&tbm=isch"", ""View Image"")"
"basmati_rice__aromatic__var_1732","Sun-Dried Basmati Rice (Aromatic) (Dried)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Long-Grain Aged Basmati Rice","https://www.google.com/search?q=Sun-Dried%20Basmati%20Rice%20(Aromatic)%20(Dried)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Sun-Dried%20Basmati%20Rice%20(Aromatic)%20(Dried)%20food&tbm=isch"", ""View Image"")"
"basmati_rice__aromatic__var_1733","Himalayan Grade Basmati Rice (Aromatic) (Special)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Long-Grain Aged Basmati Rice","https://www.google.com/search?q=Himalayan%20Grade%20Basmati%20Rice%20(Aromatic)%20(Special)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Himalayan%20Grade%20Basmati%20Rice%20(Aromatic)%20(Special)%20food&tbm=isch"", ""View Image"")"
"basmati_rice__aromatic__var_1734","South Indian Basmati Rice (Aromatic) (Traditional)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Long-Grain Aged Basmati Rice","https://www.google.com/search?q=South%20Indian%20Basmati%20Rice%20(Aromatic)%20(Traditional)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=South%20Indian%20Basmati%20Rice%20(Aromatic)%20(Traditional)%20food&tbm=isch"", ""View Image"")"
"basmati_rice__aromatic__var_1735","North Indian Style Basmati Rice (Aromatic) (Spiced)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Long-Grain Aged Basmati Rice","https://www.google.com/search?q=North%20Indian%20Style%20Basmati%20Rice%20(Aromatic)%20(Spiced)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=North%20Indian%20Style%20Basmati%20Rice%20(Aromatic)%20(Spiced)%20food&tbm=isch"", ""View Image"")"
"basmati_rice__aromatic__var_1736","Mediterranean Classic Basmati Rice (Aromatic) (Imported)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Long-Grain Aged Basmati Rice","https://www.google.com/search?q=Mediterranean%20Classic%20Basmati%20Rice%20(Aromatic)%20(Imported)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Mediterranean%20Classic%20Basmati%20Rice%20(Aromatic)%20(Imported)%20food&tbm=isch"", ""View Image"")"
"basmati_rice__aromatic__var_1737","Asian Specialty Basmati Rice (Aromatic) (Select)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Long-Grain Aged Basmati Rice","https://www.google.com/search?q=Asian%20Specialty%20Basmati%20Rice%20(Aromatic)%20(Select)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Asian%20Specialty%20Basmati%20Rice%20(Aromatic)%20(Select)%20food&tbm=isch"", ""View Image"")"
"basmati_rice__aromatic__var_1738","European Heirloom Basmati Rice (Aromatic) (Artisanal)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Long-Grain Aged Basmati Rice","https://www.google.com/search?q=European%20Heirloom%20Basmati%20Rice%20(Aromatic)%20(Artisanal)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=European%20Heirloom%20Basmati%20Rice%20(Aromatic)%20(Artisanal)%20food&tbm=isch"", ""View Image"")"
"basmati_rice__aromatic__var_1739","Farm-Fresh Premium Basmati Rice (Aromatic) (A-Grade)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Long-Grain Aged Basmati Rice","https://www.google.com/search?q=Farm-Fresh%20Premium%20Basmati%20Rice%20(Aromatic)%20(A-Grade)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Farm-Fresh%20Premium%20Basmati%20Rice%20(Aromatic)%20(A-Grade)%20food&tbm=isch"", ""View Image"")"
"basmati_rice__aromatic__var_1740","Wild-Harvested Basmati Rice (Aromatic) (Pure)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Long-Grain Aged Basmati Rice","https://www.google.com/search?q=Wild-Harvested%20Basmati%20Rice%20(Aromatic)%20(Pure)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Wild-Harvested%20Basmati%20Rice%20(Aromatic)%20(Pure)%20food&tbm=isch"", ""View Image"")"
"sona_masoori_rice","Sona Masoori Rice","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Premium Whole Grain & Red Cargo Rice","https://www.google.com/search?q=Sona%20Masoori%20Rice%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Sona%20Masoori%20Rice%20food&tbm=isch"", ""View Image"")"
"sona_masoori_rice_var_1741","Fresh Organic Sona Masoori Rice","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Premium Whole Grain & Red Cargo Rice","https://www.google.com/search?q=Fresh%20Organic%20Sona%20Masoori%20Rice%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Fresh%20Organic%20Sona%20Masoori%20Rice%20food&tbm=isch"", ""View Image"")"
"sona_masoori_rice_var_1742","Sun-Dried Sona Masoori Rice (Dried)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Premium Whole Grain & Red Cargo Rice","https://www.google.com/search?q=Sun-Dried%20Sona%20Masoori%20Rice%20(Dried)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Sun-Dried%20Sona%20Masoori%20Rice%20(Dried)%20food&tbm=isch"", ""View Image"")"
"sona_masoori_rice_var_1743","Himalayan Grade Sona Masoori Rice (Special)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Premium Whole Grain & Red Cargo Rice","https://www.google.com/search?q=Himalayan%20Grade%20Sona%20Masoori%20Rice%20(Special)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Himalayan%20Grade%20Sona%20Masoori%20Rice%20(Special)%20food&tbm=isch"", ""View Image"")"
"sona_masoori_rice_var_1744","South Indian Sona Masoori Rice (Traditional)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Premium Whole Grain & Red Cargo Rice","https://www.google.com/search?q=South%20Indian%20Sona%20Masoori%20Rice%20(Traditional)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=South%20Indian%20Sona%20Masoori%20Rice%20(Traditional)%20food&tbm=isch"", ""View Image"")"
"sona_masoori_rice_var_1745","North Indian Style Sona Masoori Rice (Spiced)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Premium Whole Grain & Red Cargo Rice","https://www.google.com/search?q=North%20Indian%20Style%20Sona%20Masoori%20Rice%20(Spiced)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=North%20Indian%20Style%20Sona%20Masoori%20Rice%20(Spiced)%20food&tbm=isch"", ""View Image"")"
"sona_masoori_rice_var_1746","Mediterranean Classic Sona Masoori Rice (Imported)","grains","CURATED_KEYWORD_MATCH","NO - Curated","99%","https://images.unsplash.com/photo-1586201375761-83865001e8ac?auto=format&fit=crop&w=800&q=80","Unsplash / Premium Whole Grain & Red Cargo Rice","https://www.google.com/search?q=Mediterranean%20Classic%20Sona%20Masoori%20Rice%20(Imported)%20food&tbm=isch","=HYPERLINK(""https://www.google.com/search?q=Mediterranean%20Classic%20Sona%20Masoori%20Rice%20(Imported)%20food&tbm=isch"", ""View Image"")"
